INFO:root:2021/05/09 12:36:57 {'data': {'isFault': True, 'isButton': False, 'battery': 'NOT_PRESENT', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'PRESENT'}, 'error': 'NO_ERROR'} 42 0 2098 0 5065 -236
INFO:root:2021/05/09 19:32:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 49 3650 715 5025 986
INFO:root:2021/05/09 19:32:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 49 3664 647 5026 774
INFO:root:2021/05/09 19:32:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 49 3661 661 5031 712
INFO:root:2021/05/09 19:32:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 49 3630 811 5025 840
INFO:root:2021/05/09 19:32:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 49 3661 661 4965 912
INFO:root:2021/05/09 19:32:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 49 3659 671 5025 912
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/09 19:32:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 49 3659 671 5025 912
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/09 19:42:37 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 47 3605 903 5018 1328
INFO:root:2021/05/09 19:42:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 47 3657 652 5028 712
INFO:root:2021/05/09 19:42:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 47 3656 657 5026 712
INFO:root:2021/05/09 19:42:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 47 3648 695 5026 774
INFO:root:2021/05/09 19:42:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 47 3656 657 5031 912
INFO:root:2021/05/09 19:42:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 47 3653 671 5026 912
INFO:root:2021/05/09 19:42:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 47 3656 657 5033 774
INFO:root:2021/05/09 19:42:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 47 3643 719 5023 -926
INFO:root:2021/05/09 19:42:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 47 3636 753 5030 774
INFO:root:2021/05/09 19:42:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 47 3654 666 5030 986
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/09 19:42:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 47 3654 666 5030 986
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/09 19:52:37 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 46 3559 1101 5017 1120
INFO:root:2021/05/09 19:52:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 46 3649 666 5026 774
INFO:root:2021/05/09 19:52:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 46 3650 661 5025 774
INFO:root:2021/05/09 19:52:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 46 3639 715 5030 651
INFO:root:2021/05/09 19:52:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 46 3630 758 5023 651
INFO:root:2021/05/09 19:52:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 46 3654 642 5023 1065
INFO:root:2021/05/09 19:52:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 46 3650 661 5026 712
INFO:root:2021/05/09 19:52:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 46 3620 806 5028 840
INFO:root:2021/05/09 19:52:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 46 3646 681 5026 774
INFO:root:2021/05/09 19:52:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 46 3645 686 5025 912
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/09 19:52:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 46 3645 686 5025 912
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/09 20:02:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 44 3588 937 5017 1328
INFO:root:2021/05/09 20:02:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 44 3646 657 5031 986
INFO:root:2021/05/09 20:02:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 44 3646 657 4968 840
INFO:root:2021/05/09 20:02:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 44 3638 695 5028 774
INFO:root:2021/05/09 20:02:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 44 3644 666 5028 774
INFO:root:2021/05/09 20:02:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 44 3637 700 4965 774
INFO:root:2021/05/09 20:02:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 44 3640 686 5026 1148
INFO:root:2021/05/09 20:02:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 44 3572 1014 5026 2108
INFO:root:2021/05/09 20:02:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 44 3641 681 5028 712
INFO:root:2021/05/09 20:02:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 44 3639 690 5026 774
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/09 20:02:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 44 3639 690 5026 774
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/09 20:12:37 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 43 3538 1154 5009 912
INFO:root:2021/05/09 20:12:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 43 3642 652 5033 712
INFO:root:2021/05/09 20:12:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 43 3640 661 5026 774
INFO:root:2021/05/09 20:12:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 43 3641 657 5028 912
INFO:root:2021/05/09 20:12:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 43 3624 739 5023 1065
INFO:root:2021/05/09 20:12:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 43 3640 661 5026 774
INFO:root:2021/05/09 20:12:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 43 3634 690 5026 912
INFO:root:2021/05/09 20:12:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 43 3564 1029 5029 840
INFO:root:2021/05/09 20:12:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 43 3647 628 5026 774
INFO:root:2021/05/09 20:12:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 43 3633 695 5031 774
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/09 20:12:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 43 3633 695 5031 774
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/09 20:22:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 41 3545 1090 5015 1148
INFO:root:2021/05/09 20:22:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 41 3634 662 5026 774
INFO:root:2021/05/09 20:22:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 41 3633 667 5031 912
INFO:root:2021/05/09 20:22:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 33 41 3633 667 5026 855
INFO:root:2021/05/09 20:22:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 33 41 3580 922 5020 927
INFO:root:2021/05/09 20:22:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 41 3628 691 5026 774
INFO:root:2021/05/09 20:22:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 41 3629 686 5026 774
INFO:root:2021/05/09 20:22:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 41 3622 720 5025 1236
INFO:root:2021/05/09 20:22:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 41 3627 696 5026 774
INFO:root:2021/05/09 20:22:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 41 3627 696 5030 787
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/09 20:22:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 41 3627 696 5030 787
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/09 20:32:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 40 3540 1090 5015 1328
INFO:root:2021/05/09 20:32:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 40 3631 653 4971 712
INFO:root:2021/05/09 20:32:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 40 3626 677 5026 774
INFO:root:2021/05/09 20:32:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 39 3631 653 5025 912
INFO:root:2021/05/09 20:32:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 39 3569 951 5025 986
INFO:root:2021/05/09 20:32:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 39 3619 710 4965 912
INFO:root:2021/05/09 20:32:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 39 3620 706 5028 912
INFO:root:2021/05/09 20:32:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 39 3617 720 5026 912
INFO:root:2021/05/09 20:32:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 39 3622 696 5031 774
INFO:root:2021/05/09 20:32:48 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 39 3618 715 5026 840
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/09 20:32:48 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'BAD', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 39 3618 715 5026 840
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/09 20:42:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 38 3552 1013 5018 1328
INFO:root:2021/05/09 20:42:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 38 3626 658 4966 840
INFO:root:2021/05/09 20:42:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 38 3627 653 5028 774
INFO:root:2021/05/09 20:42:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 38 3615 710 5025 986
INFO:root:2021/05/09 20:42:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 38 3568 936 5013 1065
INFO:root:2021/05/09 20:42:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 38 3624 667 5026 986
INFO:root:2021/05/09 20:42:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 38 3618 696 5026 840
INFO:root:2021/05/09 20:42:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 38 3607 749 5026 651
INFO:root:2021/05/09 20:42:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 38 3619 691 5031 840
INFO:root:2021/05/09 20:42:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 38 3617 701 5026 840
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
INFO:root:2021/05/09 20:42:47 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 38 3617 701 5026 840
INFO:root:Battery below threshold, shutting down pi.
INFO:root:Shutdown will be issued in 2:00 minutes. PiJuice will cut power in 2:30 minutes.
INFO:root:Starting logging.py...
INFO:root:2021/05/09 20:52:37 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 36 3543 1027 5029 1236
INFO:root:2021/05/09 20:52:38 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 36 3620 658 5026 774
INFO:root:2021/05/09 20:52:39 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 36 3620 658 5026 774
INFO:root:2021/05/09 20:52:40 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 36 3611 701 5026 986
INFO:root:2021/05/09 20:52:41 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 36 3591 797 5025 912
INFO:root:2021/05/09 20:52:42 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 36 3613 691 5031 840
INFO:root:2021/05/09 20:52:43 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 36 3615 682 5026 774
INFO:root:2021/05/09 20:52:44 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 36 3582 840 5026 1328
INFO:root:2021/05/09 20:52:45 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 36 3611 701 5026 774
INFO:root:2021/05/09 20:52:46 {'data': {'isFault': False, 'isButton': False, 'battery': 'NORMAL', 'powerInput': 'NOT_PRESENT', 'powerInput5vIo': 'NOT_PRESENT'}, 'error': 'NO_ERROR'} 32 36 3611 701 5026 774
INFO:root:Status check complete. Commencing battery-level check.
INFO:root:Units calculated during this session:  0
